id,load_id,source_file_name,report_generated_date,debt_asof_date_param,parent_org_id,client_id,client_name,client_group,invoice_date,due_date,payment_term_days,analytics_type,currency_code,invoice_amount,overdue_amount_rub,overdue_amount_eur,days_overdue_real,days_until_due_real,is_overdue_real,is_due_today,is_due_in_3_days,is_due_in_7_days,is_negative_document,order_number,print_invoice_number,system_invoice_number,invoice_status
366,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_017,10016,NordAuto_016,BRANCH_VOLGA,2026-04-20,2026-04-23,3,STANDARD,RUR,13399.0,13399.0,0.0,0,0,False,True,True,True,False,ORD0000185,INV0000185,SYS0000185,DUE TODAY
369,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_018,10017,Prime Service_017,BRANCH_URAL,2025-11-06,2026-04-22,167,CORPORATE,RUR,630000.0,630000.0,0.0,1,-1,True,False,False,False,False,ORD0000186,INV0000186,SYS0000186,OVERDUE
364,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_013,10018,Vector Trade_018,BRANCH_URAL,2026-04-16,2026-05-16,30,CORPORATE,RUR,122025.0,122025.0,0.0,0,23,False,False,False,False,False,ORD0000187,INV0000187,SYS0000187,NOT DUE
370,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_019,10019,AutoPoint_019,BRANCH_URAL,2026-04-10,2026-04-24,14,FLEET,RUR,-180000.0,-180000.0,0.0,0,1,False,False,True,True,True,ORD0000188,INV0000188,SYS0000188,DUE IN 3 DAYS
371,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_019,10019,AutoPoint_019,BRANCH_URAL,2026-04-16,2026-04-30,14,CORPORATE,RUR,104585.53,104585.53,0.0,0,7,False,False,False,True,False,ORD0000189,INV0000189,SYS0000189,DUE IN 7 DAYS
374,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_021,10020,TransitOil_020,BRANCH_URAL,2026-04-16,2026-04-30,14,FLEET,RUR,299000.0,299000.0,0.0,0,7,False,False,False,True,False,ORD0000190,INV0000190,SYS0000190,DUE IN 7 DAYS
373,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_021,10020,TransitOil_020,BRANCH_URAL,2026-04-16,2026-04-30,14,WHOLESALE,RUR,75457.7,75457.7,0.0,0,7,False,False,False,True,False,ORD0000191,INV0000191,SYS0000191,DUE IN 7 DAYS
316,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_015,10021,MotorHub_021,BRANCH_CENTER,2026-04-16,2026-04-30,14,CORPORATE,RUR,168404.15,168404.15,0.0,0,7,False,False,False,True,False,ORD0000192,INV0000192,SYS0000192,DUE IN 7 DAYS
317,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_015,10021,MotorHub_021,BRANCH_CENTER,2026-04-20,2026-05-04,14,FLEET,RUR,77765.93,77765.93,0.0,0,11,False,False,False,False,False,ORD0000193,INV0000193,SYS0000193,NOT DUE
319,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_022,10022,Velocity Parts_022,BRANCH_VOLGA,2026-04-20,2026-04-23,3,WHOLESALE,RUR,1175.0,1175.0,0.0,0,0,False,True,True,True,False,ORD0000194,INV0000194,SYS0000194,DUE TODAY
375,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_023,10023,DriveLine_023,BRANCH_CENTER,2025-10-22,2026-05-10,200,REGIONAL,RUR,608320.0,103600.0,0.0,0,17,False,False,False,False,False,ORD0000195,INV0000195,SYS0000195,NOT DUE
376,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_023,10024,East Motors_024,BRANCH_CENTER,2025-10-22,2026-05-10,200,REGIONAL,RUR,664392.0,332196.0,0.0,0,17,False,False,False,False,False,ORD0000196,INV0000196,SYS0000196,NOT DUE
377,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_024,10025,City Truck_025,BRANCH_CENTER,2026-04-08,2026-04-22,14,STANDARD,RUR,31627.0,31627.0,0.0,1,-1,True,False,False,False,False,ORD0000197,INV0000197,SYS0000197,OVERDUE
378,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_024,10025,City Truck_025,BRANCH_CENTER,2026-04-08,2026-04-22,14,STANDARD,RUR,5445.3,5445.3,0.0,1,-1,True,False,False,False,False,ORD0000198,INV0000198,SYS0000198,OVERDUE
379,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_024,10025,City Truck_025,BRANCH_CENTER,2026-04-20,2026-05-04,14,CORPORATE,RUR,67586.88,67586.88,0.0,0,11,False,False,False,False,False,ORD0000199,INV0000199,SYS0000199,NOT DUE
380,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_025,10026,Titan Auto_026,BRANCH_CENTER,2026-04-07,2026-04-21,14,STANDARD,RUR,53905.0,53905.0,0.0,2,-2,True,False,False,False,False,ORD0000200,INV0000200,SYS0000200,OVERDUE
381,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_025,10026,Titan Auto_026,BRANCH_CENTER,2026-04-20,2026-05-04,14,STANDARD,RUR,145534.34,145534.34,0.0,0,11,False,False,False,False,False,ORD0000201,INV0000201,SYS0000201,NOT DUE
382,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_025,10027,Progress Trade_027,BRANCH_CENTER,2026-04-07,2026-04-21,14,FLEET,RUR,220000.0,220000.0,0.0,2,-2,True,False,False,False,False,ORD0000202,INV0000202,SYS0000202,OVERDUE
372,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_020,10028,Global Parts_028,BRANCH_CENTER,2026-04-20,2026-05-04,14,REGIONAL,RUR,76176.59,76176.59,0.0,0,11,False,False,False,False,False,ORD0000203,INV0000203,SYS0000203,NOT DUE
320,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_026,10029,Alliance Service_029,BRANCH_CENTER,2019-09-05,2019-09-23,18,STANDARD,RUR,20406.68,0.01,0.0,2404,-2404,True,False,False,False,False,ORD0000204,INV0000204,SYS0000204,OVERDUE
321,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_026,10029,Alliance Service_029,BRANCH_CENTER,2021-07-15,2021-07-29,14,WHOLESALE,RUR,50907.2,0.2,0.0,1729,-1729,True,False,False,False,False,ORD0000205,INV0000205,SYS0000205,OVERDUE
325,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_027,10030,Sigma Auto_030,BRANCH_URAL,2026-04-15,2026-04-22,7,FLEET,RUR,200000.0,200000.0,0.0,1,-1,True,False,False,False,False,ORD0000206,INV0000206,SYS0000206,OVERDUE
326,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_028,10031,NordAuto_031,BRANCH_CENTER,2026-04-06,2026-04-20,14,STANDARD,RUR,3281.85,3281.85,0.0,3,-3,True,False,False,False,False,ORD0000207,INV0000207,SYS0000207,OVERDUE
327,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_028,10031,NordAuto_031,BRANCH_CENTER,2026-04-10,2026-04-24,14,CORPORATE,RUR,9240.0,9240.0,0.0,0,1,False,False,True,True,False,ORD0000208,INV0000208,SYS0000208,DUE IN 3 DAYS
329,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-20,2026-04-23,3,WHOLESALE,RUR,7938.0,7938.0,0.0,0,0,False,True,True,True,False,ORD0000209,INV0000209,SYS0000209,DUE TODAY
330,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-20,2026-04-23,3,STANDARD,RUR,6551.0,6551.0,0.0,0,0,False,True,True,True,False,ORD0000210,INV0000210,SYS0000210,DUE TODAY
331,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-20,2026-04-23,3,CORPORATE,RUR,860.0,860.0,0.0,0,0,False,True,True,True,False,ORD0000211,INV0000211,SYS0000211,DUE TODAY
328,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-09,2026-04-23,14,REGIONAL,RUR,25970.92,25970.92,0.0,0,0,False,True,True,True,False,ORD0000212,INV0000212,SYS0000212,DUE TODAY
332,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-10,2026-04-24,14,CORPORATE,RUR,5371.6,5371.6,0.0,0,1,False,False,True,True,False,ORD0000213,INV0000213,SYS0000213,DUE IN 3 DAYS
333,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-13,2026-04-27,14,CORPORATE,RUR,7772.2,7772.2,0.0,0,4,False,False,False,True,False,ORD0000214,INV0000214,SYS0000214,DUE IN 7 DAYS
334,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-14,2026-04-28,14,FLEET,RUR,9059.6,9059.6,0.0,0,5,False,False,False,True,False,ORD0000215,INV0000215,SYS0000215,DUE IN 7 DAYS
336,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-16,2026-04-30,14,CORPORATE,RUR,5468.8,5468.8,0.0,0,7,False,False,False,True,False,ORD0000216,INV0000216,SYS0000216,DUE IN 7 DAYS
335,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-16,2026-04-30,14,STANDARD,RUR,3634.0,3634.0,0.0,0,7,False,False,False,True,False,ORD0000217,INV0000217,SYS0000217,DUE IN 7 DAYS
318,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_016,10033,Vector Trade_033,BRANCH_VOLGA,2026-04-20,2026-04-27,7,WHOLESALE,RUR,28862.83,28862.83,0.0,0,4,False,False,False,True,False,ORD0000218,INV0000218,SYS0000218,DUE IN 7 DAYS
337,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_030,10034,AutoPoint_034,BRANCH_CENTER,2026-04-14,2026-04-21,7,FLEET,RUR,57247.5,57247.5,0.0,2,-2,True,False,False,False,False,ORD0000219,INV0000219,SYS0000219,OVERDUE
338,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_031,10035,TransitOil_035,BRANCH_CENTER,2026-04-15,2026-04-29,14,REGIONAL,RUR,450000.0,450000.0,0.0,0,6,False,False,False,True,False,ORD0000220,INV0000220,SYS0000220,DUE IN 7 DAYS
344,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_033,10036,MotorHub_036,BRANCH_CENTER,2026-04-20,2026-04-23,3,WHOLESALE,RUR,685.0,685.0,0.0,0,0,False,True,True,True,False,ORD0000221,INV0000221,SYS0000221,DUE TODAY
345,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_033,10036,MotorHub_036,BRANCH_CENTER,2026-04-20,2026-04-23,3,REGIONAL,RUR,7830.0,7830.0,0.0,0,0,False,True,True,True,False,ORD0000222,INV0000222,SYS0000222,DUE TODAY
342,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_033,10036,MotorHub_036,BRANCH_CENTER,2026-04-20,2026-04-23,3,STANDARD,RUR,110840.0,110840.0,0.0,0,0,False,True,True,True,False,ORD0000223,INV0000223,SYS0000223,DUE TODAY
343,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_033,10036,MotorHub_036,BRANCH_CENTER,2026-04-20,2026-04-23,3,CORPORATE,RUR,14605.0,14605.0,0.0,0,0,False,True,True,True,False,ORD0000224,INV0000224,SYS0000224,DUE TODAY
346,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_034,10037,Velocity Parts_037,BRANCH_URAL,2026-03-04,2026-03-04,0,REGIONAL,RUR,17346.35,0.1,0.0,50,-50,True,False,False,False,False,ORD0000225,INV0000225,SYS0000225,OVERDUE
340,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_032,10038,DriveLine_038,BRANCH_URAL,2026-04-09,2026-04-23,14,FLEET,RUR,61826.79,61826.79,0.0,0,0,False,True,True,True,False,ORD0000226,INV0000226,SYS0000226,DUE TODAY
341,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_032,10038,DriveLine_038,BRANCH_URAL,2026-04-16,2026-04-30,14,STANDARD,RUR,148714.69,148714.69,0.0,0,7,False,False,False,True,False,ORD0000227,INV0000227,SYS0000227,DUE IN 7 DAYS
